texto,nivel
Una mañana de primavera todos los miembros de un rebaño se despertaron sobresaltados a causa de unos sonidos fuertes y secos que provenían del exterior del establo.,2
Salieron en tropel a ver qué sucedía y se toparon con una pelea en la que dos carneros situados frente a frente estaban haciendo chocar sus duras cornamentas Un gracioso corderito muy fanático de los chismes fue el primero en enterarse de los motivos y corrió a informar al grupo.,2
"Según sus fuentes, que eran totalmente fiables, se estaban disputando el amor de una oveja muy linda que les había robado el corazón – Por lo visto está coladita por los dos, y como no sabía a cuál elegir, anoche declaró que se casaría con el más forzudo.",2
"El resto de la historia os la podéis imaginar: los carneros se enteraron, quedaron para retarse antes del amanecer y… bueno, ahí tenéis a los amigos, ahora rivales, enzarzados en un combate.",2
"El jefe del rebaño, un carnero maduro e inteligente al que nadie se atrevía a cuestionar, exclamó: – ¡Serenaos No es más que una de las muchas peloteras románticas que se forman todos los años en esta granja.",2
"Sí, se pelean por una chica, pero ya sabemos que no se hacen daño y que gane quien gane seguirán siendo colegas ¡Nos quedaremos a ver el desenlace.",2
"Los presentes respiraron tranquilos al saber que solo se trataba de un par de jóvenes enamorados compitiendo por una blanquísima ovejita; una ovejita que, por cierto, lo estaba presenciando todo con el corazón encogido y conteniendo la respiración ¿Quién se alzaría con la victoria.",2
¿Quién se convertiría en su futuro marido … ¡La suerte estaba echada Esta era la situación cuando un gallo de colores al que nadie había visto antes se coló entre los asistentes y se sentó en primera fila como si fuera un invitado de honor.,2
"Jamás había sido testigo de una riña entre carneros, pero como se creía el tipo más inteligente del mundo y adoraba ser el centro de atención, se puso a opinar a voz en grito demostrando muy mala educación – ¡Ay madre, vaya birria de batalla.",2
"… ¡Estos carneros son más torpes que una manada de elefantes dentro de una cacharrería Inmediatamente se oyeron murmullos de desagrado entre el público, pero él se hizo el sordo y continuó soltando comentarios fastidiosos e inoportunos.",2
"– ¡Dicen por aquí que se trata de un duelo entre caballeros, pero la verdad es que yo solo veo dos payasos haciendo bobadas … ¡Eh, espabilad chavales, que ya sois mayorcitos para hacer el ridículo.",2
"Los murmullos subieron de volumen y algunos le miraron de reojo para ver si se daba por aludido y cerraba el pico; de nuevo, hizo caso omiso y siguió con su crítica feroz.",2
"– Aunque el carnero de la derecha es un poco más ágil, el de la izquierda tiene los cuernos más grandes… ¡Creo que la oveja debería casarse con ese para que sus hijos nazcan fuertes y robustos Los espectadores le miraron alucinados.",2
"¿Cómo se podía ser tan desconsiderado – Aunque para ser honesto, no entiendo ese empeño en casarse con la misma ¡A mí me parece que la oveja en cuestión no es para tanto.",2
"Los carneros, ovejas y corderos enmudecieron y se hizo un silencio sobrecogedor Sus caras de indignación hablaban por sí solas El jefe de clan pensó que, definitivamente, se había pasado de la raya.",2
"En nombre de la comunidad, tomó la palabra – ¡Un poco de respeto, por favor … ¡¿Acaso no sabes comportarte – ¿Yo ¿Qué si sé comportarme yo.",2
"… ¡Solo estoy diciendo la verdad Esa oveja es idéntica a las demás, ni más fea, ni más guapa, ni más blanca… ¡No sé por qué pierden el tiempo luchando por ella habiendo tantas para escoger.",2
"– ¡Cállate mentecato, ya está bien de decir tonterías El gallo puso cara de sorpresa y respondió con chulería: – ¡¿Qué me calle … ¡Porque tú lo digas.",2
"El jefe intentó no perder los nervios Por nada del mundo quería que se calentaran los ánimos y se montara una bronca descomunal – A ver, vamos a calmarnos un poco los dos.",2
"Tú vienes de lejos, ¿verdad – Sí, soy forastero, estoy de viaje Venía por el camino de tierra que rodea el trigal y al pasar por delante de la valla escuché jaleo y me metí a curiosear.",2
"– Entiendo entonces que como vives en otras tierras es la primera vez que estás en compañía de individuos de nuestra especie… ¿Me equivoco El gallo, desconcertado, respondió: – No, no te equivocas, pero… ¿eso qué tiene que ver.",2
– Te lo explicaré con claridad: tú no tienes ningún derecho a entrometerte en nuestra comunidad y burlarte de nuestro comportamiento por la sencilla razón de que no nos conoces – ¡Pero es que a mí me gusta decir lo que pienso.,2
"– Vale, eso está muy bien y por supuesto es respetable, pero antes de dar tu opinión deberías saber cómo somos y cuál es nuestra forma de relacionarnos – ¿Ah, sí.",2
"¿Y cuál es, si se puede saber – Bueno, pues un ejemplo es lo que acabas de presenciar En nuestra especie, al igual que en muchas otras, las peleas entre machos de un mismo rebaño son habituales en época de celo porque es cuando toca elegir pareja.",2
"Somos animales pacíficos y de muy buen carácter, pero ese ritual forma parte de nuestra forma de ser, de nuestra naturaleza – ¡No hay pero que valga.",2
Debes comprender que para nosotros estas conductas son completamente normales ¡No podemos luchar contra miles de años de evolución y eso hay que respetarlo El gallo empezó a sentir el calor que la vergüenza producía en su rostro.,2
"Para que nadie se diera cuenta del sonrojo, bajó la cabeza y clavó la mirada en el suelo – Tú sabrás mucho sobre gallos, gallinas, polluelos, nidos y huevos, pero del resto no tienes ni idea ¡Vete con los tuyos y deja que resolvamos las cosas a nuestra manera.",2
"El gallo tuvo que admitir que se había pasado de listillo y sobre todo, de grosero, así que si no quería salir mal parado debía largarse cuanto antes.",2
"Echó un último vistazo a los carneros, que ahí seguían a lo suyo, peleándose por el amor de la misma hembra, y sin ni siquiera decir adiós se fue para nunca más volver.",2
"Moraleja: Todos tenemos derecho a expresar nuestros pensamientos con libertad, claro que sí, pero a la hora de dar nuestra opinión es importante hacerlo con sensatez Uno no debe juzgar cosas que no conoce y mucho menos si es para ofender o despreciar a los demás.",2
"El cascabel al gato Portada » Fábulas » El cascabel al gato 31 Cascabel Gato Escuchar cuento Cuento El cascabel al gato: adaptación de la fábula de Félix María Samaniego En una casona del centro de la ciudad, vivía una familia que tenía un gato como mascota.",2
El minino era querido por todos y le colmaban de atenciones Siempre tenía comida a su disposición y dormía en un mullido cojín al calor de la gran chimenea.,2
"Era un gato afortunado al que no le faltaba de nada Cuando no comía o estaba echándose la siesta, merodeaba por la casa buscando ratones.",2
"Le encantaba atraparlos para jugar con ellos El gato era tan enorme y rápido que los pobres roedores vivían angustiados, siempre sintiendo una sombra amenazante cerca de su guarida.",2
"Tanto miedo le tenían, que los ratoncitos dejaron de salir a buscar comida Antes se organizaban de dos en dos y corrían a la cocina para robar un pedazo de queso o un mendrugo de pan que había caído al suelo.",2
"Pero desde que el gato se había adueñado de la casa, nunca encontraban el momento para salir de la cueva ¡Era demasiado peligroso Los ratones tenían cada día más hambre y estaban quedándose escuálidos por no comer.",2
"La situación era tan insostenible que decidieron reunirse para tomar una determinación Una tarde se juntaron y formaron un corro Desde los ratones ancianos a los más jóvenes, todos estaban dispuestos a solventar el problema cuanto antes.",2
"Largo rato estuvieron debatiendo qué era lo que podían hacer, pero a ninguno se le ocurría una buena idea ¡Qué desesperación Cuando estaban a punto de rendirse y disolver la junta de ratones, uno de ellos se puso en pie y propuso algo muy interesante.",2
– ¡Ya lo tengo – chilló con voz aguda – La única manera de poder salir de la ratonera tranquilos es tener al gato localizado.,2
"Si siempre sabemos dónde está, podemos aprovechar cuando esté lejos para movernos por la casa – Ciertamente es una gran idea – asintió pensativo el ratón al que todos consideraban el jefe del clan – Pero dime, muchacho… ¿Qué propones.",2
"– ¡Muy sencillo Le pondremos un cascabel al gato y así sabremos cuándo se acerca y estamos en peligro Todos se miraron en silencio y seguidamente, hubo un estallido de aplausos.",2
– ¡Bien dicho – gritó uno – ¡Es una idea genial – secundó otro ¡Qué felicidad Al fin habían encontrado una manera de tener al enemigo controlado.,2
"Desgraciadamente, el júbilo duró muy poco El más viejo de los ratones se atusó los bigotes y mandó sentarse a todo el mundo Con voz grave y midiendo sus palabras, se dirigió a sus oyentes.",2
– Veo que todos estáis de acuerdo con el plan – habló carraspeando – Pero decidme… ¿Quién de vosotros será el encargado de ponerle el cascabel al gato El silencio que inundó la sala se podía cortar.,2
"Los ratones contuvieron el aliento y se quedaron petrificados por el miedo Finalmente, comenzaron a opinar – Yo no puedo… Lo siento, ya soy muy mayor y tengo artrosis.",2
No podría subirme al lomo del gato aunque quisiera – dijo un ratón canoso y con aspecto cansado – Yo tampoco puedo – se apresuró a decir otro con una vocecilla casi imperceptible- Sabéis que soy corto de vista y no atinaría a ponerle el collar.,2
"– Lamento decir que debido a mi cojera, el gato me atraparía antes de que pudiera darme cuenta – apuntó un ratón de mediana edad que tenía una patita más corta que la otra.",2
"Y así, uno tras otro, todos los ratones fueron poniendo excusas para no ponerle el cascabel al gato Cuando habló el último, todos comprendieron que la idea era buena, pero lo difícil era llevarla a la práctica.",2
"Entristecidos, abandonaron la reunión y se fueron a sus camitas a ver si se les ocurría algo que les permitiera, algún día, deshacerse del gato Moraleja: hablar y opinar es fácil.",2
"Muchas veces decimos cómo tienen que ser las cosas y aconsejamos a los demás lo que deben hacer, pero hay que estar en el pellejo del otro para darse cuenta de que una cosa es lo que se dice y otra hacer lo que se predica.",2
Una cigarra y una lechuza Portada » Fábulas » Una cigarra y una lechuza Una Cigarra Y Una Lechuza Escuchar cuento Una cigarra y una lechuza Adaptación de la fábula de Fedro.,2
"Érase una vez una lechuza que tenía su vida perfectamente organizada Las mañanas las dedicaba a realizar tareas domésticas, especialmente a organizar la despensa y limpiar el nido.",2
"Por las tardes, se divertía con sus amigos hasta que el último rayo de sol se escondía en el horizonte Era entonces cuando comenzaba a buscar alimento a lo largo y ancho del bosque.",2
"Moviéndose con agilidad y precisión en la oscuridad, cazaba insectos, arañas y gusanos hasta pasada la medianoche Después, regresaba a su agujero en el viejo árbol y dormía siete horas de un tirón.",2
La lechuza era feliz hasta el fatídico día en que una nueva vecina se instaló en el árbol de al lado para amargarle la existencia.,2
"Y es que, por desgracia, se trataba de una cigarra aficionada a cantar sin parar por la noche, desde que salía la luna hasta el amanecer 🦉 ¡Cállate ya, cigarra.",2
"¡Eres insufrible La cigarra se ofendió muchísimo e ignoró la queja 🦉 ¡Maldita seas, cigarra ¡No lo aguanto más ¡Estoy agotada y necesito silencio para poder dormir.",2
"La cigarra, en vez de disculparse, subió aún más el volumen 🦉 Te ruego, te suplico, te imploro… ¡que te calles Por favor, cigarra, ten compasión de mí.",2
"🦉 ¡Esto se acabó Si no atiende a razones por las buenas, lo hará por las malas 🦉 ¡Ya lo tengo Ese insecto vanidoso e impertinente va a enterarse de quién soy.",2
"A pesar del cansancio, la lechuza fue hasta la rama donde estaba la cigarra 🦉 ¡Vengo a decirte que me rindo ¡Tú ganas 🦗 ¡Es lo mejor que puedes hacer porque yo no pienso ceder.",2
"Soy una artista y necesito practicar durante horas para convertirme en una diva de la canción 🦉 Tranquila, lo entiendo A partir de ahora seremos buenas vecinas, ¿de acuerdo.",2
🦗 ¡Me parece genial 🦉 ¡Vayamos a celebrarlo en mi casa Podrás cantarme alguna de tus canciones mientras brindamos por nuestra amistad ¡Tengo guardado un néctar exquisito que me encantaría compartir contigo.,2
"🦗 ¡Genial Te cantaré una copla muy alegre que compuse hace una semana ¡Es la pieza más especial de mi recital 🦉 ¿A qué estás esperando, amiga.",2
"Sígueme La lechuza voló hasta su hueco y esperó a la cigarra 🦗 ¡Hola, compañera, ya estoy aquí 🦉 Sí, ya estás aquí, pero por poco tiempo.",2
"🦗 ¿Eh ¿Qué dices ¡No entiendo 🦉 ¡Que ahora mismo voy a mandarte a la otra punta del bosque La cigarra no pudo decir nada más, porque la lechuza pegó un soplido tan fuerte que la mandó por el aire hasta el otro lado del río.",2
"🦉 ¡Hala, a dar la murga a otra parte, bicho insoportable Entonces, respiró profundamente y experimentó una increíble sensación de paz 🦉 ¡Qué maravilla poder escuchar de nuevo el silencio de la noche.",2
